Date,Open,High,Low,Close,Adj Close,Volume
2021-02-17,274.369995,274.470001,260.760010,270.940002,270.940002,11094300
2021-02-18,265.489990,272.790009,261.852997,270.850006,270.850006,7236400
2021-02-19,275.119995,280.938995,273.589996,276.570007,276.570007,7373400
2021-02-22,271.850006,278.100006,266.359985,268.079987,268.079987,9740400
2021-02-23,247.550003,261.299988,232.500000,256.589996,256.589996,18971900
2021-02-24,243.110001,246.000000,230.679993,237.320007,237.320007,26123100
2021-02-25,244.869995,245.839996,223.660004,227.110001,227.110001,15916300
2021-02-26,226.320007,232.779999,217.399994,230.029999,230.029999,14913800
2021-03-01,238.110001,241.718994,232.100006,241.000000,241.000000,8989200
2021-03-02,251.899994,258.489990,246.470001,252.199997,252.199997,17345800
2021-03-03,249.000000,250.949997,232.005997,234.199997,234.199997,12151700
2021-03-04,228.759995,232.630005,210.000000,218.410004,218.410004,18496000
2021-03-05,221.270004,222.009995,191.360001,216.440002,216.440002,24773600
2021-03-08,217.710007,221.630005,201.000000,201.869995,201.869995,13488100
2021-03-09,215.369995,226.490005,211.500000,225.089996,225.089996,14495500
2021-03-10,231.610001,237.919998,223.205002,226.729996,226.729996,12973100
2021-03-11,234.970001,243.490005,231.009995,241.720001,241.720001,11728000
2021-03-12,232.000000,242.220001,230.050003,242.110001,242.110001,8850100
2021-03-15,243.520004,251.259995,239.617004,251.229996,251.229996,8867200
2021-03-16,252.259995,252.500000,238.669998,243.360001,243.360001,7491600
2021-03-17,235.000000,248.679993,232.750000,246.470001,246.470001,10154000
2021-03-18,242.800003,243.399994,222.559998,224.300003,224.300003,12435000
2021-03-19,227.190002,229.399994,219.520004,224.839996,224.839996,10480800
2021-03-22,225.240005,230.179993,221.740005,226.130005,226.130005,6386100
2021-03-23,226.389999,228.380005,221.490005,223.199997,223.199997,5591500
2021-03-24,224.300003,225.899994,212.154999,213.509995,213.509995,9262500
2021-03-25,204.600006,211.960007,202.100006,208.470001,208.470001,12878900
2021-03-26,209.320007,216.789993,203.960007,213.600006,213.600006,9196200
2021-03-29,212.000000,214.389999,202.929993,207.179993,207.179993,9695800
2021-03-30,204.490005,214.300003,202.830002,212.830002,212.830002,9735700
2021-03-31,218.410004,232.759995,218.410004,227.050003,227.050003,14453700
2021-04-01,231.259995,236.460007,227.570007,229.509995,229.509995,9260800
2021-04-05,231.619995,233.320007,224.100006,229.949997,229.949997,7535000
2021-04-06,230.490005,238.500000,228.080002,236.500000,236.500000,8768500
2021-04-07,237.509995,249.899994,236.000000,245.119995,245.119995,17012200
2021-04-08,248.830002,258.589996,248.820007,258.369995,258.369995,15728200
2021-04-09,255.889999,265.299988,253.679993,261.649994,261.649994,14969000
2021-04-12,258.190002,266.959991,255.850006,265.200012,265.200012,9051300
2021-04-13,267.480011,275.450012,266.899994,273.230011,273.230011,10561700
2021-04-14,274.130005,278.130005,256.575012,258.399994,258.399994,12486400
2021-04-15,262.850006,268.414001,260.739990,263.079987,263.079987,8944400
2021-04-16,263.239990,263.440002,254.669006,256.100006,256.100006,8549300
2021-04-19,250.220001,253.300003,242.580002,245.330002,245.330002,10735500
2021-04-20,247.589996,253.000000,243.679993,245.500000,245.500000,12580000
2021-04-21,243.110001,251.481995,240.339996,245.250000,245.250000,9965200
2021-04-22,246.460007,255.804993,242.710007,245.110001,245.110001,12730800
2021-04-23,243.389999,247.570007,240.339996,246.429993,246.429993,8459800
2021-04-26,248.270004,256.970001,246.300003,255.770004,255.770004,8494400
2021-04-27,256.959991,260.809998,253.399994,253.789993,253.789993,6791500
2021-04-28,253.000000,258.970001,249.399994,254.199997,254.199997,6140700
2021-04-29,257.358002,259.880005,245.009995,247.759995,247.759995,6592800
2021-04-30,244.240005,249.960007,243.389999,244.820007,244.820007,6188300
2021-05-03,246.600006,249.419006,241.789993,243.679993,243.679993,5268800
2021-05-04,238.830002,240.190002,228.619003,231.190002,231.190002,9123600
2021-05-05,237.500000,240.199997,229.800003,231.869995,231.869995,6661000
2021-05-06,235.210007,235.350006,216.699997,223.960007,223.960007,14759100
2021-05-07,240.089996,241.699005,231.179001,233.350006,233.350006,14836300
2021-05-10,229.619995,230.000000,216.009995,216.429993,216.429993,13256900
2021-05-11,205.889999,221.779999,205.690002,220.649994,220.649994,13676100
2021-05-12,215.300003,218.759995,205.600006,206.669998,206.669998,11778300
2021-05-13,208.199997,211.500000,192.289993,197.130005,197.130005,21397100
2021-05-14,200.279999,208.300003,198.169998,207.850006,207.850006,11497800
2021-05-17,205.000000,205.000000,195.550003,202.919998,202.919998,12133800
2021-05-18,202.500000,209.729996,199.729004,203.160004,203.160004,10088000
2021-05-19,193.800003,200.850006,192.210007,200.110001,200.110001,16413300
2021-05-20,202.589996,206.690002,202.199997,204.910004,204.910004,8336500
2021-05-21,207.000000,208.899994,199.619995,200.009995,200.009995,9250300
2021-05-24,202.169998,212.800003,197.300003,210.949997,210.949997,13215000
2021-05-25,212.070007,219.089996,211.770004,216.199997,216.199997,14779000
2021-05-26,218.039993,223.830002,215.800003,222.339996,222.339996,11914400
2021-05-27,222.380005,223.389999,217.660004,220.899994,220.899994,8555700
2021-05-28,221.880005,225.899994,221.649994,222.520004,222.520004,6779800
2021-06-01,223.539993,227.065002,218.576996,221.949997,221.949997,6902900
2021-06-02,221.330002,224.880005,219.490005,220.410004,220.410004,7147500
2021-06-03,218.869995,219.940002,211.250000,211.429993,211.429993,7255700
2021-06-04,212.509995,218.281006,211.740005,213.690002,213.690002,8988500
2021-06-07,214.250000,217.309998,211.649994,216.949997,216.949997,5770800
2021-06-08,218.000000,221.410004,212.210007,214.119995,214.119995,6074000
2021-06-09,216.929993,217.945999,210.059998,210.210007,210.210007,6817900
2021-06-10,211.009995,217.630005,209.800003,217.139999,217.139999,7575800
2021-06-11,218.100006,222.789993,218.000000,219.339996,219.339996,7533200
2021-06-14,223.050003,231.449997,221.639999,230.949997,230.949997,11591700
2021-06-15,231.149994,233.210007,226.000000,227.750000,227.750000,9437400
2021-06-16,226.149994,229.119995,220.110001,225.110001,225.110001,9149000
2021-06-17,223.789993,237.839996,223.589996,236.130005,236.130005,10830200
2021-06-18,235.029999,239.960007,233.000000,237.050003,237.050003,8518300
2021-06-21,234.910004,235.660004,228.820007,233.889999,233.889999,6628900
2021-06-22,232.889999,236.278000,229.807007,235.970001,235.970001,6748900
2021-06-23,236.899994,243.000000,236.860001,238.699997,238.699997,8165500
2021-06-24,244.300003,248.899994,243.009995,244.149994,244.149994,8165700
2021-06-25,243.190002,244.869995,237.149994,239.940002,239.940002,7614800
2021-06-28,241.699997,247.729996,241.699997,246.600006,246.600006,7372300
2021-06-29,247.839996,251.910004,246.141006,248.869995,248.869995,6186800
2021-06-30,248.080002,248.789993,243.339996,243.800003,243.800003,6655500
2021-07-01,242.820007,245.050003,237.800003,241.850006,241.850006,5616900
2021-07-02,243.000000,245.410004,239.360001,241.080002,241.080002,4401500
2021-07-06,241.309998,249.369995,241.309998,246.699997,246.699997,6252200
2021-07-07,250.000000,254.779999,244.309998,244.639999,244.639999,7238300
2021-07-08,238.750000,239.000000,230.600006,235.899994,235.899994,7683000
2021-07-09,239.000000,241.960007,235.559998,241.889999,241.889999,5404600
2021-07-12,243.580002,247.220001,241.781006,243.350006,243.350006,5722700
2021-07-13,243.350006,247.490005,239.839996,241.429993,241.429993,6304500
2021-07-14,244.350006,246.190002,238.479996,239.000000,239.000000,6188300
2021-07-15,239.830002,241.621002,233.110001,235.160004,235.160004,7143500
2021-07-16,238.699997,241.770004,234.399994,237.520004,237.520004,7879900
2021-07-19,231.910004,234.020004,225.279999,233.690002,233.690002,7310000
2021-07-20,234.610001,247.690002,232.199997,246.470001,246.470001,8851600
2021-07-21,246.279999,258.500000,244.800003,257.250000,257.250000,9068900
2021-07-22,256.929993,262.569000,256.500000,260.589996,260.589996,6660100
2021-07-23,261.850006,267.769989,261.279999,264.000000,264.000000,6374100
2021-07-26,264.970001,265.739990,260.399994,261.989990,261.989990,5928300
2021-07-27,261.279999,261.859985,245.057007,251.729996,251.729996,7828100
2021-07-28,254.029999,259.869995,250.770004,258.609985,258.609985,4698900
2021-07-29,255.509995,261.829987,254.529999,255.279999,255.279999,4713800
2021-07-30,249.279999,254.360001,244.350006,247.259995,247.259995,7566500
2021-08-02,247.929993,280.875000,247.009995,272.380005,272.380005,45730600
2021-08-03,270.429993,274.950012,261.750000,269.489990,269.489990,21445100
2021-08-04,268.000000,268.390015,261.000000,266.420013,266.420013,10241400
2021-08-05,265.600006,289.230011,264.769989,281.809998,281.809998,19413700
2021-08-06,279.510010,285.859985,273.100006,275.100006,275.100006,9490700
2021-08-09,272.989990,286.519989,270.630005,279.730011,279.730011,10561700
2021-08-10,280.010010,283.589996,272.640015,273.079987,273.079987,6694800
2021-08-11,277.760010,281.339996,269.614990,271.089996,271.089996,8018200
2021-08-12,270.450012,272.839996,265.549988,268.589996,268.589996,5208800
2021-08-13,269.950012,271.910004,266.459991,267.880005,267.880005,4267500
2021-08-16,266.350006,267.380005,257.600006,263.399994,263.399994,6543000
2021-08-17,260.980011,264.250000,257.910004,260.880005,260.880005,5707800
2021-08-18,261.540009,266.666992,259.079987,259.660004,259.660004,4705100
2021-08-19,256.839996,260.480011,254.139999,257.350006,257.350006,5121000
2021-08-20,257.140015,263.500000,257.084991,263.049988,263.049988,4749600
2021-08-23,267.709991,273.500000,267.070007,270.440002,270.440002,6071300
2021-08-24,272.399994,274.187988,269.130005,270.170013,270.170013,4258100
2021-08-25,269.529999,270.325012,266.220001,267.570007,267.570007,3428700
2021-08-26,268.000000,268.000000,260.940002,262.130005,262.130005,4314400
2021-08-27,262.000000,270.484009,261.614990,268.010010,268.010010,4646200
2021-08-30,271.000000,273.869995,268.500000,271.920013,271.920013,6348100
2021-08-31,273.500000,276.140015,266.260010,268.070007,268.070007,6309300
2021-09-01,269.010010,273.149994,267.940002,268.250000,268.250000,3942000
2021-09-02,272.369995,274.369995,265.470001,265.940002,265.940002,5215000
2021-09-03,266.540009,270.630005,263.679993,269.739990,269.739990,4901800
2021-09-07,270.079987,270.450012,263.750000,265.829987,265.829987,5672200
2021-09-08,264.760010,265.000000,251.729996,254.720001,254.720001,10481800
2021-09-09,256.000000,258.630005,251.380005,251.539993,251.539993,5606200
2021-09-10,253.009995,254.750000,247.380005,247.899994,247.899994,6509300
2021-09-13,248.740005,248.839996,237.910004,246.679993,246.679993,7879100
2021-09-14,249.100006,253.419998,245.679993,247.050003,247.050003,4940400
2021-09-15,247.729996,248.899994,245.070007,248.800003,248.800003,4092200
2021-09-16,248.800003,255.490005,247.479996,255.089996,255.089996,5795100
2021-09-17,256.059998,257.269989,252.380005,255.789993,255.789993,5564700
2021-09-20,245.330002,251.720001,244.610001,250.229996,250.229996,5861500
2021-09-21,252.820007,254.100006,249.830002,251.300003,251.300003,4658700
2021-09-22,253.000000,261.790009,252.289993,261.070007,261.070007,6271000
2021-09-23,263.489990,268.170013,262.700012,266.720001,266.720001,7837900
2021-09-24,263.989990,264.970001,257.910004,262.500000,262.500000,6958900
2021-09-27,258.100006,259.859985,255.792999,258.109985,258.109985,4683200
2021-09-28,252.509995,252.850006,241.619995,242.699997,242.699997,11052200
2021-09-29,245.520004,246.240005,235.220001,236.039993,236.039993,7323700
2021-09-30,236.690002,243.270004,236.270004,239.839996,239.839996,5464100
2021-10-01,239.440002,242.050003,236.880005,239.289993,239.289993,5934600
2021-10-04,235.610001,236.285004,222.919998,226.250000,226.250000,12376700
2021-10-05,226.910004,239.139999,226.259995,235.979996,235.979996,9928200
2021-10-06,231.970001,241.000000,231.330002,239.119995,239.119995,7079600
2021-10-07,246.089996,251.649994,244.919998,249.160004,249.160004,9170900
2021-10-08,249.300003,251.440002,238.119995,238.490005,238.490005,8488300
2021-10-11,238.490005,240.720001,232.000000,232.330002,232.330002,7632300
2021-10-12,237.750000,240.320007,234.080002,237.410004,237.410004,5800300
2021-10-13,239.300003,243.529999,238.669998,242.729996,242.729996,5422800
2021-10-14,248.115005,251.339996,247.100006,247.410004,247.410004,6747800
2021-10-15,250.000000,250.460007,246.509995,249.000000,249.000000,4673500
2021-10-18,247.449997,253.600006,244.160004,252.199997,252.199997,6911100
2021-10-19,253.940002,256.970001,251.809998,254.410004,254.410004,5248600
2021-10-20,257.890015,260.380005,253.020004,255.350006,255.350006,4695100
2021-10-21,255.539993,265.649994,253.600006,265.079987,265.079987,7003100
2021-10-22,259.880005,262.000000,251.940002,253.059998,253.059998,7656200
2021-10-25,252.550003,262.410004,252.529999,262.000000,262.000000,5747700
2021-10-26,263.029999,270.160004,259.059998,263.390015,263.390015,7089500
2021-10-27,261.920013,262.309998,252.279999,253.020004,253.020004,6305700
2021-10-28,257.190002,261.609985,254.664993,261.329987,261.329987,4912900
2021-10-29,258.160004,258.750000,253.975006,254.500000,254.500000,4093800
2021-11-01,255.119995,255.539993,251.119995,255.039993,255.039993,4426600
2021-11-02,253.039993,255.223999,247.399994,249.009995,249.009995,5465900
2021-11-03,249.399994,252.820007,248.229996,252.479996,252.479996,4205600
2021-11-04,252.639999,253.320007,244.550003,247.460007,247.460007,10195300
2021-11-05,247.639999,255.949997,237.080002,237.380005,237.380005,15228000
2021-11-08,237.990005,241.419998,234.149994,236.770004,236.770004,7458700
2021-11-09,238.399994,240.899994,229.716995,230.779999,230.779999,7280600
2021-11-10,230.000000,234.690002,225.250000,227.210007,227.210007,7326800
2021-11-11,231.009995,231.220001,225.649994,226.509995,226.509995,4699500
2021-11-12,228.199997,229.759995,226.509995,227.300003,227.300003,5669000
2021-11-15,229.000000,238.600006,228.800003,233.020004,233.020004,6501800
2021-11-16,231.300003,238.899994,230.399994,238.470001,238.470001,5690800
2021-11-17,238.850006,241.500000,229.690002,231.850006,231.850006,5185100
2021-11-18,234.690002,237.820007,228.113998,230.350006,230.350006,5396100
2021-11-19,228.630005,229.990005,224.089996,225.139999,225.139999,7442300
2021-11-22,222.710007,224.570007,205.279999,211.309998,211.309998,15737600
2021-11-23,209.860001,214.699997,205.410004,210.550003,210.550003,9829700
2021-11-24,207.309998,217.089996,207.309998,215.649994,215.649994,6910300
2021-11-26,211.009995,215.649994,209.270004,212.080002,212.080002,3687200
2021-11-29,220.460007,220.600006,209.050003,212.869995,212.869995,5575400
2021-11-30,214.880005,217.750000,206.000000,208.330002,208.330002,10092500
2021-12-01,210.190002,211.610001,193.929993,194.500000,194.500000,13324300
2021-12-02,191.179993,195.520004,185.279999,192.149994,192.149994,16858600
2021-12-03,192.660004,192.889999,174.335007,181.309998,181.309998,19166000
2021-12-06,176.869995,180.169998,170.750000,179.720001,179.720001,11654100
2021-12-07,187.975006,192.889999,187.169998,189.509995,189.509995,10652900
2021-12-08,190.000000,195.279999,185.800003,194.779999,194.779999,8883700
2021-12-09,191.509995,194.529999,185.401993,186.750000,186.750000,6251300
2021-12-10,187.509995,189.869995,179.690002,181.320007,181.320007,7956400
2021-12-13,179.110001,181.100006,171.809998,175.440002,175.440002,10548000
2021-12-14,170.300003,175.899994,168.610001,170.720001,170.720001,8982800
2021-12-15,169.949997,174.960007,162.960007,173.800003,173.800003,11626500
2021-12-16,175.259995,176.910004,163.850006,165.880005,165.880005,10913700
2021-12-17,161.070007,168.869995,158.380005,167.059998,167.059998,12713700
2021-12-20,162.990005,163.567993,157.570007,158.300003,158.300003,9387800
2021-12-21,160.869995,171.889999,159.410004,170.470001,170.470001,10771000
2021-12-22,167.080002,171.835007,164.759995,167.380005,167.380005,7471000
2021-12-23,166.360001,168.800003,164.589996,167.710007,167.710007,6668600
2021-12-27,168.149994,171.399994,167.500000,168.479996,168.479996,5468500
2021-12-28,168.500000,169.240005,162.880005,163.669998,163.669998,6570500
2021-12-29,164.100006,164.899994,158.500000,161.850006,161.850006,7021900
2021-12-30,161.559998,168.625000,161.270004,165.339996,165.339996,6656700
2021-12-31,164.000000,165.330002,161.389999,161.509995,161.509995,6448500
2022-01-03,162.869995,165.199997,159.309998,164.029999,164.029999,7315700
2022-01-04,163.500000,163.889999,151.020004,156.330002,156.330002,14768500
2022-01-05,155.000000,156.449997,143.309998,143.490005,143.490005,17546200
2022-01-06,140.619995,148.360001,138.089996,144.660004,144.660004,16244200
2022-01-07,143.250000,148.520004,141.190002,141.539993,141.539993,9426000
2022-01-10,139.649994,144.619995,133.130005,144.479996,144.479996,15594400
2022-01-11,142.190002,151.500000,141.839996,148.429993,148.429993,10880700
2022-01-12,150.699997,152.699997,145.339996,145.470001,145.470001,9341600
2022-01-13,147.470001,148.350006,136.100006,136.949997,136.949997,10133100
2022-01-14,135.000000,138.660004,129.307999,133.289993,133.289993,19694000
2022-01-18,130.029999,137.089996,128.229996,130.000000,130.000000,14192100
2022-01-19,129.005005,132.740005,127.250000,128.139999,128.139999,25601900
2022-01-20,128.220001,135.699997,127.080002,127.580002,127.580002,13835500
2022-01-21,125.889999,127.610001,117.809998,118.099998,118.099998,14992600
2022-01-24,113.500000,117.459999,102.000000,117.300003,117.300003,30462000
2022-01-25,114.050003,118.989998,109.559998,115.300003,115.300003,16983700
2022-01-26,119.010002,121.910004,110.599998,111.000000,111.000000,15188000
2022-01-27,107.839996,111.120003,103.730003,105.639999,105.639999,21500700
2022-01-28,104.949997,111.180000,101.750000,110.379997,110.379997,16820300
2022-01-31,112.860001,122.320000,112.680000,122.290001,122.290001,14374000
2022-02-01,128.500000,130.729996,121.050003,127.610001,127.610001,17461900
2022-02-02,118.629997,120.610001,111.529999,114.040001,114.040001,26703200
2022-02-03,107.000000,109.650002,100.040001,101.500000,101.500000,29660700
2022-02-04,102.489998,110.199997,99.809998,108.870003,108.870003,18824700
2022-02-07,106.860001,108.989998,101.809998,102.809998,102.809998,24622300
2022-02-08,101.910004,103.769997,99.500000,102.290001,102.290001,20091500
2022-02-09,104.809998,112.900002,104.610001,112.839996,112.839996,24064600
2022-02-10,109.250000,119.000000,107.300003,108.940002,108.940002,26289600
2022-02-11,112.589996,118.044998,106.871002,107.879997,107.879997,31484600
2022-02-14,107.790001,116.360001,106.629997,111.639999,111.639999,22821500
2022-02-15,113.019997,115.370003,110.269997,115.209999,115.209999,16899000
2022-02-16,113.949997,113.949997,108.870003,109.000000,109.000000,17971500
2022-02-17,110.239998,110.779999,103.356003,104.019997,104.019997,12975400
2022-02-18,103.614998,103.889999,96.830002,97.720001,97.720001,20520500
2022-02-22,95.769997,99.449997,93.129997,93.910004,93.910004,16625700
2022-02-23,94.660004,95.199997,88.570000,88.720001,88.720001,18330800
2022-02-24,83.080002,96.163002,82.720001,94.989998,94.989998,31915000
2022-02-25,114.900002,120.699997,109.300003,119.820000,119.820000,64569100
2022-02-28,118.309998,131.949997,118.309998,127.500000,127.500000,52481700
2022-03-01,126.550003,131.490005,124.361000,126.059998,126.059998,25688200
2022-03-02,124.930000,125.529999,118.761002,124.260002,124.260002,18998500
2022-03-03,123.129997,123.643997,113.080002,114.220001,114.220001,18089100
2022-03-04,116.680000,119.709999,105.070000,106.519997,106.519997,23137800
2022-03-07,107.169998,108.080002,95.419998,97.510002,97.510002,29481400
2022-03-08,96.709999,105.150002,93.300003,100.620003,100.620003,25280900
2022-03-09,103.989998,113.820000,103.389999,111.919998,111.919998,27721900
2022-03-10,110.349998,110.580002,104.639999,108.870003,108.870003,15651100
2022-03-11,109.879997,110.680000,101.699997,101.930000,101.930000,13636500
2022-03-14,100.029999,102.070000,92.720001,94.849998,94.849998,22494600
2022-03-15,95.709999,103.885002,94.870003,103.089996,103.089996,17524000
2022-03-16,105.559998,116.378998,105.260002,116.050003,116.050003,25527200
2022-03-17,114.779999,128.320007,113.300003,127.959999,127.959999,31316900
2022-03-18,126.690002,142.940002,125.599998,140.639999,140.639999,39354200
2022-03-21,138.360001,139.729996,129.639999,134.820007,134.820007,30703500
2022-03-22,133.660004,146.789993,133.565002,141.789993,141.789993,27938500
2022-03-23,138.830002,142.889999,134.350006,135.399994,135.399994,18069900
2022-03-24,136.429993,137.729996,129.809998,135.059998,135.059998,16790100
2022-03-25,135.509995,136.199997,127.230003,130.330002,130.330002,13467000
2022-03-28,132.000000,138.880005,131.738007,138.119995,138.119995,19074000
2022-03-29,141.000000,149.000000,137.910004,146.839996,146.839996,21939500
2022-03-30,147.009995,147.619995,137.679993,140.100006,140.100006,20231800
2022-03-31,139.520004,140.500000,135.479996,135.600006,135.600006,13569600
2022-04-01,136.500000,138.410004,131.729996,133.619995,133.619995,15216100
2022-04-04,136.850006,145.580002,135.750000,145.190002,145.190002,15632200
2022-04-05,145.000000,145.000000,134.699997,135.919998,135.919998,15798800
2022-04-06,133.729996,133.949997,124.599998,128.770004,128.770004,21077200
2022-04-07,128.000000,132.800003,120.110001,125.930000,125.930000,19030600
2022-04-08,124.529999,127.500000,122.120003,123.220001,123.220001,13654100
2022-04-11,120.279999,125.730003,118.919998,123.080002,123.080002,12965000
2022-04-12,126.019997,130.889999,121.500000,122.889999,122.889999,15351400
2022-04-13,121.400002,126.660004,120.500000,126.050003,126.050003,10789100
2022-04-14,126.029999,126.459999,121.129997,121.309998,121.309998,9447500
2022-04-18,120.790001,121.269997,115.849998,119.389999,119.389999,10365000
2022-04-19,119.000000,127.150002,118.690002,125.620003,125.620003,10900400
2022-04-20,125.209999,125.209999,114.500000,114.519997,114.519997,13309000
2022-04-21,117.099998,119.480003,106.445000,107.709999,107.709999,14430400
2022-04-22,108.110001,109.949997,102.019997,102.669998,102.669998,12495300
2022-04-25,101.870003,108.300003,101.870003,107.379997,107.379997,14059500
2022-04-26,105.642998,105.642998,99.824997,100.470001,100.470001,12854500
2022-04-27,98.680000,103.968002,98.070000,99.930000,99.930000,14308600
2022-04-28,101.540001,106.000000,97.389999,104.639999,104.639999,16650900
2022-04-29,103.639999,110.440002,99.320000,99.540001,99.540001,13448800
2022-05-02,98.300003,105.970001,97.269997,105.860001,105.860001,14661700
2022-05-03,104.160004,108.000000,100.480003,102.330002,102.330002,14675900
2022-05-04,102.250000,107.209999,93.650002,106.790001,106.790001,25333900
2022-05-05,103.510002,104.139999,93.120003,95.550003,95.550003,22914500
2022-05-06,98.669998,98.680000,88.556999,96.190002,96.190002,36801900
2022-05-09,93.059998,93.969002,80.820000,83.860001,83.860001,31319600
2022-05-10,87.290001,91.464996,80.389999,84.389999,84.389999,25789600
2022-05-11,82.970001,85.150002,70.330002,71.220001,71.220001,39549300
2022-05-12,68.790001,78.139999,65.099998,75.760002,75.760002,35208100
2022-05-13,80.370003,85.230003,80.129997,84.150002,84.150002,28356500
2022-05-16,82.269997,84.690002,79.309998,79.699997,79.699997,18879600
2022-05-17,82.500000,85.559998,78.879997,84.790001,84.790001,21675600
2022-05-18,82.730003,89.096001,81.480003,82.059998,82.059998,24811400
2022-05-19,82.900002,89.918999,82.084999,87.139999,87.139999,24086900
2022-05-20,88.010002,90.250000,78.891998,83.440002,83.440002,22714300
2022-05-23,83.820000,84.150002,79.050003,83.400002,83.400002,19684100
2022-05-24,81.400002,81.620003,74.160004,75.879997,75.879997,20583900
2022-05-25,75.800003,78.949997,74.309998,77.949997,77.949997,17738200
2022-05-26,75.570000,83.860001,74.760002,83.410004,83.410004,16587500
2022-05-27,84.290001,90.989998,83.500000,90.519997,90.519997,19837500
2022-05-31,90.000000,90.599998,85.800003,87.510002,87.510002,19307200
2022-06-01,87.349998,89.210999,81.352997,81.910004,81.910004,20519200
2022-06-02,81.519997,88.848999,81.400002,87.440002,87.440002,19120000
2022-06-03,85.360001,86.669998,82.660004,83.099998,83.099998,13965900
2022-06-06,84.860001,87.089996,81.949997,83.379997,83.379997,13972700
2022-06-07,81.879997,85.199997,80.250000,84.599998,84.599998,14313300
2022-06-08,84.599998,87.550003,83.870003,84.750000,84.750000,12757300
2022-06-09,84.629997,84.959999,76.489998,76.580002,76.580002,19594300
2022-06-10,75.860001,76.239998,70.230003,71.870003,71.870003,21288000
2022-06-13,66.160004,68.779999,62.500000,62.759998,62.759998,26455800
2022-06-14,63.520000,63.689999,59.450001,60.299999,60.299999,23258500
2022-06-15,61.169998,64.427002,60.470001,62.910000,62.910000,24356700
2022-06-16,60.419998,61.139999,56.723000,57.509998,57.509998,22705200
2022-06-17,56.209999,59.450001,56.009998,58.509998,58.509998,21814800
2022-06-21,59.720001,62.613998,59.450001,60.520000,60.520000,17100100
2022-06-22,59.430000,62.880001,59.240002,60.650002,60.650002,15082400
2022-06-23,61.410000,67.629997,60.799999,67.269997,67.269997,23240200
2022-06-24,68.220001,71.010002,66.830002,71.000000,71.000000,23357200
2022-06-27,70.790001,71.750000,66.949997,69.430000,69.430000,14687400
2022-06-28,69.099998,70.199997,64.809998,65.599998,65.599998,14795000
2022-06-29,64.769997,65.722000,62.410000,63.840000,63.840000,13450900
2022-06-30,62.750000,63.000000,59.080002,61.459999,61.459999,16793100
2022-07-01,61.950001,65.139999,61.860001,63.900002,63.900002,15218100
2022-07-05,61.840000,66.910004,60.349998,66.730003,66.730003,14496500
2022-07-06,66.599998,68.470001,64.279999,64.970001,64.970001,11788100
2022-07-07,65.129997,69.580002,64.510002,68.629997,68.629997,13885200
2022-07-08,66.800003,68.970001,64.750000,67.019997,67.019997,16403200
2022-07-11,66.150002,66.879997,63.049999,63.230000,63.230000,11140700
2022-07-12,63.959999,66.536003,63.130001,65.029999,65.029999,14386700
2022-07-13,62.200001,65.610001,60.820000,64.150002,64.150002,13548800
2022-07-14,63.270000,63.750000,61.040001,62.419998,62.419998,11377100
2022-07-15,64.190002,66.040001,62.700001,65.980003,65.980003,12267200
2022-07-18,67.879997,69.589996,65.830002,66.269997,66.269997,14204900
2022-07-19,66.940002,69.307999,64.264999,69.250000,69.250000,16120400
2022-07-20,70.000000,75.239998,69.220001,74.779999,74.779999,18594300
2022-07-21,73.309998,75.169998,72.169998,74.760002,74.760002,14683000
2022-07-22,74.660004,76.440002,70.959999,71.800003,71.800003,12130100
2022-07-25,72.040001,72.470001,69.599998,71.430000,71.430000,9267700
2022-07-26,69.089996,69.230003,65.900002,66.389999,66.389999,10924100
2022-07-27,68.459999,72.940002,67.599998,72.760002,72.760002,13865400
2022-07-28,73.040001,75.160004,70.510002,74.680000,74.680000,11281600
2022-07-29,73.230003,76.089996,72.724998,76.059998,76.059998,10554300
2022-08-01,75.480003,79.050003,74.449997,77.809998,77.809998,11563100
2022-08-02,76.620003,80.769997,76.360001,79.089996,79.089996,12648900
2022-08-03,81.029999,88.830002,80.699997,88.070000,88.070000,26179500
2022-08-04,88.150002,90.669998,86.830002,89.699997,89.699997,22719400
2022-08-05,83.650002,93.190002,82.877998,87.730003,87.730003,31022600
2022-08-08,88.050003,91.800003,84.870003,85.500000,85.500000,19001500
2022-08-09,84.180000,84.870003,79.949997,81.129997,81.129997,13287000
2022-08-10,86.760002,89.029999,84.419998,88.839996,88.839996,16527800
2022-08-11,90.870003,92.099998,85.360001,85.989998,85.989998,15075900
2022-08-12,88.010002,88.629997,85.010002,87.949997,87.949997,10433200
2022-08-15,87.720001,89.194000,86.019997,86.720001,86.720001,9905200
2022-08-16,86.230003,87.099998,82.070000,85.879997,85.879997,12198000
2022-08-17,83.529999,84.440002,79.930000,80.330002,80.330002,15368500
2022-08-18,80.440002,80.550003,78.269997,79.720001,79.720001,11799700
2022-08-19,77.400002,77.879997,73.879997,74.360001,74.360001,13024100
2022-08-22,72.370003,75.519997,71.330002,73.010002,73.010002,13297400
2022-08-23,72.519997,74.209999,70.849998,70.940002,70.940002,12146500
2022-08-24,71.540001,74.639999,71.370003,72.620003,72.620003,9751400
2022-08-25,73.150002,74.769997,72.110001,74.629997,74.629997,8979200
2022-08-26,74.320000,74.349998,68.760002,68.870003,68.870003,13750100
2022-08-29,67.589996,69.989998,67.339996,67.750000,67.750000,9590900
2022-08-30,68.599998,70.129997,66.690002,69.050003,69.050003,11902000
